Date,mmwr_week,location,Distributed,Distributed_Janssen,Distributed_Moderna,Distributed_Pfizer,Distributed_Unk_Manuf,dist_per_100k,distributed_per_100k_5plus,distributed_per_100k_12plus,distributed_per_100k_18plus,distributed_per_100k_65plus,administered,administered_5plus,administered_12plus,administered_18plus,administered_65plus,administered_janssen,administered_moderna,administered_pfizer,administered_unk_manuf,admin_per_100k,admin_per_100k_5plus,admin_per_100k_12plus,admin_per_100k_18plus,admin_per_100k_65plus,recip_administered,administered_dose1_recip,administered_dose1_pop_pct,administered_dose1_recip_5plus,administered_dose1_recip_5pluspop_pct,administered_dose1_recip_1,administered_dose1_recip_2,administered_dose1_recip_3,administered_dose1_recip_4,administered_dose1_recip_5,administered_dose1_recip_6,series_complete_yes,series_complete_pop_pct,series_complete_5plus,series_complete_5pluspop_pct,series_complete_12plus,series_complete_12pluspop,series_complete_18plus,series_complete_18pluspop,series_complete_65plus,series_complete_65pluspop,series_complete_janssen,series_complete_moderna,series_complete_pfizer,series_complete_unk_manuf,series_complete_janssen_5plus,series_complete_moderna_5plus,series_complete_pfizer_5plus,series_complete_unk_manuf_5plus,series_complete_janssen_12plus,series_complete_moderna_12plus,series_complete_pfizer_12plus,series_complete_unk_manuf_1,series_complete_janssen_18plus,series_complete_moderna_18plus,series_complete_pfizer_18plus,series_complete_unk_manuf_2,series_complete_janssen_65plus,series_complete_moderna_65plus,series_complete_pfizer_65plus,series_complete_unk_manuf_3,additional_doses,additional_doses_vax_pct,additional_doses_12plus,additional_doses_12plus_vax_pct,additional_doses_18plus,additional_doses_18plus_vax_pct,additional_doses_50plus,additional_doses_50plus_vax_pct,additional_doses_65plus,additional_doses_65plus_vax_pct,additional_doses_moderna,additional_doses_pfizer,additional_doses_janssen,additional_doses_unk_manuf,second_booster,second_booster_50plus,second_booster_50plus_vax_pct,second_booster_65plus,second_booster_65plus_vax_pct,second_booster_janssen,second_booster_moderna,second_booster_pfizer,second_booster_unk_manuf
2022-06-10T00:00:00.000,23,WA,18591495,764000,6761200,11066295,0,244147,259715,285982,312366,1536840,14889331,14887715,14349496,13422724,3631377,490384,5584419,8801493,13035,195529,207975,220730,225523,300183,15014638,6191443,81.3,6189959,86.5,5915039,91,5500904,92.4,1253791,95,5561636,73,5561447,77.7,5320521,81.8,4942737,83,1149844,95,454511,1909861,3192680,4584,454483,1909836,3192548,4580,454460,1909760,2951765,4536,454117,1908960,2575268,4392,59185,520473,568291,1895,2972168,53.4,2949379,55.4,2818636,57,1640136,69.7,894383,77.8,1271721,1660909,38397,1141,,548387,33.4,373379,41.7,565,274563,302490,234
2022-06-10T00:00:00.000,23,SD,1962065,91600,785000,1085465,0,221788,238262,265826,293917,1291930,1452826,1452753,1403492,1315790,433376,41844,566222,844619,141,164224,176414,190149,197105,285358,1471038,684609,77.4,684539,83.1,657575,89.1,612410,91.7,179466,95,551010,62.3,550998,66.9,529390,71.7,494230,74,148107,95,39406,200632,310931,41,39402,200630,310925,41,39401,200628,289320,41,39372,200556,254262,40,5057,73033,69994,23,234090,42.5,233682,44.1,226489,45.8,157941,57.2,95775,64.7,104753,126336,2984,17,,35668,22.6,27732,29,17,16539,20068,2
2022-06-10T00:00:00.000,23,NC,22958000,935600,8682060,13340340,0,218896,232408,255500,280408,1311070,17128188,17120220,16592745,15588751,4699020,520655,6393622,10212960,951,163311,173311,184661,190400,268348,17030192,8951027,85.3,8945892,90.6,8653504,95,8121076,95,2267477,95,6524828,62.2,6522004,66,6302386,70.1,5898871,72,1642905,93.8,486944,2266306,3771409,169,486927,2266261,3768648,168,486915,2266181,3549122,168,485439,2263074,3150195,163,55521,783523,803793,68,1767946,27.1,1760837,27.9,1699598,28.8,1148617,35.7,652385,39.7,770159,968583,29167,37,,188771,16.4,130825,20.1,124,98730,97279,6
2022-06-10T00:00:00.000,23,MN,13284430,505000,4731720,8047710,0,235555,251218,278028,306342,1443360,10655570,10645093,10213621,9542200,2865572,358068,3874180,6417939,5383,188941,201306,213760,220045,311346,10671953,4257621,75.5,4251544,80.4,4027280,84.3,3733362,86.1,950168,95,3924616,69.6,3920311,74.1,3720688,77.9,3443280,79.4,894042,95,329193,1310741,2282767,1915,329178,1310730,2278493,1910,329173,1310675,2078956,1884,328618,1308311,1804521,1830,50672,377069,465847,454,2300521,58.6,2291476,61.6,2193763,63.7,1355962,75.5,745279,83.4,912771,1358176,29088,486,,450519,33.2,314311,42.2,266,195737,271181,140
2022-06-10T00:00:00.000,23,OH,24172455,991200,9103140,14078115,0,206795,219784,241708,265308,1181270,18243269,18242685,17735586,16770624,5492849,628866,6943379,10650559,20465,156071,165869,177343,184068,268426,18126718,7430339,63.6,7429762,67.6,7165320,71.6,6724970,73.8,1899975,92.8,6860864,58.7,6860809,62.4,6628753,66.3,6223810,68.3,1798480,87.9,554004,2399866,3901728,5266,553996,2399857,3901690,5266,553988,2399826,3669692,5247,553725,2399179,3265790,5116,91555,812265,892166,2494,3635064,53,3627016,54.7,3513757,56.5,2386587,67.9,1381700,76.8,1532606,2041635,59852,971,,565273,23.7,412602,29.9,750,269747,317382,357
2022-06-10T00:00:00.000,23,AL,9999740,398200,4372460,5229080,0,203944,216969,238835,262125,1176670,6389171,6388664,6273763,5960713,1954805,178886,2785944,3423725,616,130307,138618,149843,156249,230021,6509465,3093883,63.1,3093433,67.1,3027050,72.3,2860494,75,819689,95,2524597,51.5,2524533,54.8,2479658,59.2,2348070,61.6,702799,82.7,166743,1038061,1319053,740,166734,1038057,1319002,740,166731,1038039,1274148,740,166640,1037548,1143147,735,37049,373324,291962,464,915651,36.3,914895,36.9,897727,38.2,677405,49.5,416036,59.2,449859,449657,15982,153,,102066,15.1,76831,18.5,213,58437,47896,11
2022-06-10T00:00:00.000,23,MH,107680,12600,57800,37280,0,138511,155611,187697,226556,2885320,73245,73209,65653,58049,3624,2928,54340,15974,3,94217,105796,114440,122134,97106,73316,36628,47.1,36602,52.9,31536,55,26997,56.8,1521,40.8,29080,37.4,29069,42,26623,46.4,23834,50.1,1358,36.4,2881,20780,5416,3,2880,20775,5411,3,2878,20770,2972,3,2869,20734,228,3,122,1231,5,0,9518,32.7,9515,35.7,9421,39.5,2887,51.1,745,54.9,9052,435,30,1,,316,10.9,108,14.5,0,387,9,0
2022-06-10T00:00:00.000,23,DC,1973505,71400,701180,1200925,0,279633,298843,323656,341685,2259490,1569659,1569378,1523169,1458012,296094,37792,569398,960727,1742,222410,237647,249801,252434,339001,1472065,706366,95,706073,95,675561,95,641200,95,104178,95,534499,75.7,534441,80.9,513817,84.3,488340,84.5,85705,95,40042,182592,311277,588,40039,182583,311231,588,40019,182567,290653,578,39996,182477,265315,552,2943,45348,37252,162,215014,40.2,213205,41.5,206054,42.2,104893,55.5,55926,65.3,90648,122683,1572,111,,30792,29.4,19728,35.3,43,17522,17739,32
2022-06-10T00:00:00.000,23,HI,3610380,124600,1359720,2126060,0,254993,271324,298105,323510,1344910,3011755,3009258,2898047,2704236,794874,71533,1108655,1831265,302,212714,226149,239289,242314,296100,3024304,1245756,88,1243555,93.5,1185247,95,1096692,95,273310,95,1115348,78.8,1114378,83.7,1063035,87.8,982805,88.1,250384,93.3,65624,367721,681980,23,65596,367671,681088,23,65594,367662,629756,23,65408,366824,550553,20,11786,110136,128455,7,585978,52.5,582852,54.8,556677,56.6,358325,72,200414,80,259303,320403,6266,6,,116199,32.4,79543,39.7,51,58097,61885,2
2022-06-10T00:00:00.000,23,RI,2696525,89100,1036700,1570725,0,254543,268354,290733,315432,1441640,2278772,2278626,2205029,2068834,593238,65876,871724,1339202,1970,215108,226765,237741,242007,317162,2454545,1057027,95,1056821,95,1009474,95,940638,95,223117,95,884490,83.5,884443,88,843937,91,783964,91.7,191966,95,60752,295542,527681,515,60751,295538,527640,514,60751,295528,487150,508,60723,295400,427358,483,6821,85812,99173,160,481815,54.5,480476,56.9,460763,58.8,284855,70.5,150293,78.3,202913,273624,5198,80,,74858,26.3,51770,34.4,127,37263,41926,27
2022-06-10T00:00:00.000,23,ME,3575350,155200,1411720,2008430,0,265981,279177,301734,326406,1253340,2946553,2946358,2855626,2699808,938042,144028,1212050,1586666,3809,219203,230063,240994,246475,328832,2960293,1228682,91.4,1228506,95,1181820,95,1113215,95,336210,95,1078638,80.2,1078604,84.2,1036667,87.5,974256,88.9,290854,95,132092,389669,555972,905,132073,389662,555964,905,132070,389647,514061,889,132010,389579,451867,800,24679,134037,131817,321,614116,56.9,612349,59.1,589410,60.5,401544,71,229265,78.8,278694,323857,10913,652,,137539,34.3,99205,43.3,76,69241,71186,155
2022-06-10T00:00:00.000,23,CO,13009375,494800,4777640,7736935,0,225907,239736,263558,289148,1544300,11022711,11020829,10636275,9941783,2526523,343122,4265357,6403034,11198,191409,203091,215481,220967,299915,11027947,4599941,79.9,4598121,84.7,4393438,89,4075001,90.6,870000,95,4071322,70.7,4071217,75,3900355,79,3615516,80.4,790730,93.9,313434,1447162,2307682,3044,313415,1447147,2307618,3037,313407,1447085,2136857,3006,313072,1446504,1853050,2890,29010,377002,383750,968,2156588,53,2148228,55.1,2056559,56.9,1162544,70,611801,77.4,940509,1188787,26483,809,,352567,30.3,237681,38.8,305,169030,203519,232
2022-06-10T00:00:00.000,23,GA,22565895,837600,8811540,12916755,0,212536,226546,251064,278126,1487580,15243490,15241200,14842944,13924330,3743477,344562,5941872,8914368,42688,143571,153011,165140,171618,246776,15338103,6990594,65.8,6988541,70.2,6770956,75.3,6300880,77.7,1453413,95,5861692,55.2,5861370,58.8,5699296,63.4,5319870,65.6,1275718,84.1,322495,2162857,3363561,12779,322390,2162810,3363399,12771,322349,2162762,3201608,12577,321972,2161698,2824946,11254,35496,695344,541904,2974,2273567,38.8,2268359,39.8,2202032,41.4,1442066,52.5,774338,60.7,1012117,1233602,25783,2065,,260011,18,176635,22.8,305,141963,133808,369
2022-06-10T00:00:00.000,23,GU,326460,24100,87780,214580,0,193757,213706,248606,285008,2032630,359069,359033,342281,308103,50474,13670,113563,231512,324,213111,235029,260654,268982,314264,358973,154665,91.8,154631,95,145400,95,129375,95,17692,95,140392,83.3,140389,91.9,133392,95,119142,95,16647,95,11221,40789,88247,135,11220,40788,88246,135,11219,40788,81250,135,11210,40771,67026,135,637,6800,9170,40,63701,45.4,63601,47.7,59797,50.2,31605,68.1,12643,75.9,22775,39465,1458,3,,6734,21.3,3712,29.4,4,3003,4009,0
2022-06-10T00:00:00.000,23,VI,154160,2900,41240,110020,0,145037,154742,172390,189137,752808,148117,148020,145531,138418,42628,2330,44452,101335,0,139352,148579,162741,169823,208165,145895,70534,66.4,70464,70.7,69049,77.2,65390,80.2,19313,94.3,57220,53.8,57194,57.4,56109,62.7,53059,65.1,15499,75.7,2118,15933,39163,6,2115,15925,39148,6,2115,15923,38065,6,2111,15899,35043,6,571,6187,8737,4,18099,31.6,18087,32.2,17679,33.3,13376,41.7,7533,48.6,6091,11860,146,2,,1670,12.5,1061,14.1,1,679,1060,0
2022-06-09T00:00:00.000,23,DD2,6768210,210500,2219740,4299870,38100,0,0,0,0,0,7560317,7559957,7434474,7040388,654248,329077,2512098,4695302,23840,0,0,0,0,0,7560317,4302999,0,4302697,0,4224372,0,4004285,0,425084,0,3206437,0,3206364,0,3159658,0,2990611,0,202362,0,295482,991278,1919425,252,295460,991258,1919394,252,295452,991250,1872704,252,295229,991008,1704130,244,9770,74395,118194,3,1889,0.1,1888,0.1,1884,0.1,280,0,64,0,614,1242,33,0,,0,0,0,0,0,1,6,0
2022-06-09T00:00:00.000,23,RI,2693725,89100,1035200,1569425,0,254278,268075,290431,315105,1440140,2277649,2277503,2203959,2067821,592722,65869,871248,1338567,1965,215002,226653,237626,241888,316886,2453135,1056752,95,1056546,95,1009223,95,940408,95,223062,95,884275,83.5,884228,88,843744,91,783792,91.7,191914,95,60750,295481,527530,514,60749,295477,527489,513,60749,295467,487021,507,60721,295339,427249,483,6821,85785,99148,160,481513,54.5,480197,56.9,460519,58.8,284727,70.4,150220,78.3,202827,273409,5197,80,,74308,26.1,51413,34.2,127,36964,41633,27
2022-06-09T00:00:00.000,23,CO,12980175,494800,4765540,7719835,0,225400,239198,262966,288499,1540840,11022408,11020526,10635987,9941501,2526373,343121,4265223,6402866,11198,191403,203086,215475,220961,299898,11027495,4599731,79.9,4597912,84.7,4393247,89,4074821,90.6,869911,95,4071206,70.7,4071101,75,3900241,79,3615406,80.4,790689,93.9,313430,1447109,2307623,3044,313411,1447094,2307559,3037,313403,1447032,2136800,3006,313068,1446451,1852997,2890,29009,376982,383730,968,2156538,53,2148181,55.1,2056517,56.9,1162511,70,611785,77.4,940488,1188759,26482,809,,352492,30.3,237631,38.8,305,168985,203486,232
2022-06-09T00:00:00.000,23,MP,127130,3600,25720,97810,0,245183,264293,300615,352405,3386520,109799,109793,101211,89045,8882,1383,15151,93256,9,211759,228250,239326,246833,236601,109967,45597,87.9,45591,94.8,41092,95,35688,95,3248,86.5,43380,83.7,43380,90.2,39313,93,34156,94.7,3124,83.2,1169,5225,36983,3,1169,5225,36983,3,1169,5225,32916,3,1169,5224,27760,3,120,503,2501,0,21287,49.1,21274,54.1,19656,57.5,9573,70.4,2376,76.1,4192,16880,215,0,,605,6.3,271,11.4,1,112,612,0
2022-06-09T00:00:00.000,23,IH2,3028795,108600,1338580,1581615,0,145418,0,0,0,0,2281280,2280699,2194586,2008923,414940,41393,1064870,1174845,172,109529,0,0,0,0,2281280,1104789,53,1104399,0,1055899,0,961780,0,180277,0,878436,42.2,878272,0,841194,0,764893,0,142097,0,38871,396709,442850,6,38845,396634,442787,6,38844,396619,405725,6,38799,396348,329740,6,3493,80452,58151,1,284580,32.4,284078,33.8,269200,35.2,161478,43.8,73071,51.4,135351,146739,2371,119,,29258,18.1,16767,22.9,10,15166,15295,21
2022-06-09T00:00:00.000,23,SD,1954265,91600,779700,1082965,0,220906,237314,264769,292748,1286790,1451667,1451594,1402426,1314776,432905,41827,565730,843969,141,164093,176273,190005,196953,285048,1469860,684384,77.4,684314,83.1,657395,89.1,612244,91.7,179406,95,550801,62.3,550789,66.9,529200,71.7,494052,74,148032,95,39393,200564,310803,41,39389,200562,310797,41,39388,200560,289211,41,39359,200488,254165,40,5056,72999,69954,23,233845,42.5,233468,44.1,226301,45.8,157826,57.2,95706,64.7,104657,126192,2979,17,,35234,22.3,27455,28.7,17,16267,19834,2
2022-06-09T00:00:00.000,23,DC,1971405,71400,700680,1199325,0,279335,298525,323312,341321,2257080,1568286,1568006,1522005,1456984,295742,37778,568973,959808,1727,222216,237440,249610,252256,338598,1470724,705999,95,705707,95,675292,95,640957,95,104133,95,534191,75.7,534133,80.9,513572,84.2,488117,84.5,85644,95,40030,182494,311079,588,40027,182485,311033,588,40007,182471,290516,578,39984,182381,265200,552,2941,45316,37225,162,214665,40.2,212927,41.5,205806,42.2,104754,55.4,55863,65.2,90544,122443,1568,110,,30569,29.2,19611,35.1,42,17386,17597,32
2022-06-09T00:00:00.000,23,VI,153860,2900,41240,109720,0,144755,154441,172055,188769,751343,148101,148004,145517,138406,42623,2330,44446,101325,0,139337,148563,162725,169809,208140,145877,70530,66.4,70460,70.7,69045,77.2,65386,80.2,19312,94.3,57219,53.8,57193,57.4,56109,62.7,53059,65.1,15499,75.7,2118,15933,39162,6,2115,15925,39147,6,2115,15923,38065,6,2111,15899,35043,6,571,6187,8737,4,18094,31.6,18083,32.2,17677,33.3,13376,41.7,7533,48.6,6090,11856,146,2,,1662,12.4,1055,14,1,674,1057,0
2022-06-09T00:00:00.000,23,AK,1597965,85600,621720,890645,0,218437,234834,262445,289716,1744730,1168522,1167671,1124419,1045700,235778,46913,451404,669101,1104,159733,171599,184671,189589,257433,1171131,513179,70.2,512648,75.3,490139,80.5,453580,82.2,87532,95,459509,62.8,459197,67.5,439961,72.3,406756,73.7,79396,86.7,41915,161879,255579,136,41913,161875,255273,136,41911,161871,236046,133,41749,161438,203442,127,3713,43544,32093,46,203591,44.3,202666,46.1,193808,47.6,116214,64,59245,74.6,89388,111139,3031,33,,28639,24.6,18215,30.7,47,15821,14460,7
2022-06-09T00:00:00.000,23,MO,12039505,431400,4602760,7005345,0,196165,208681,229950,252568,1133620,9139173,9138696,8889400,8392056,2701398,252599,3313372,5570875,2327,148909,158401,169784,176051,254360,9107638,4085807,66.6,4085323,70.8,3946861,75.4,3701880,77.7,1026607,95,3467031,56.5,3466980,60.1,3358908,64.2,3150577,66.1,906469,85.4,238857,1177976,2049405,793,238841,1177963,2049386,790,238825,1177951,1941392,740,238578,1177436,1734059,504,40276,412834,453178,181,1499138,43.2,1495426,44.5,1450674,46,1006973,57.4,606010,66.9,611243,870008,17808,79,,217385,21.6,162992,26.9,124,97650,126665,7
2022-06-09T00:00:00.000,23,ME,3568550,155200,1409920,2003430,0,265475,278646,301160,325785,1250960,2944812,2944617,2854025,2698271,937167,144025,1211374,1585607,3806,219073,229927,240859,246334,328525,2958571,1228511,91.4,1228335,95,1181668,95,1113071,95,336154,95,1078480,80.2,1078446,84.2,1036526,87.5,974125,88.9,290800,95,132090,389608,555878,904,132071,389601,555870,904,132068,389586,513984,888,132008,389518,451800,799,24679,134007,131794,320,613684,56.9,612019,59,589124,60.5,401345,71,229125,78.8,278585,323534,10913,652,,136648,34,98620,43,76,68813,70683,155
2022-06-09T00:00:00.000,23,IN,13989980,613500,4927700,8448780,0,207806,221575,245221,270901,1288520,9776752,9776270,9520331,8970449,2865255,308252,3527280,5908510,32710,145223,154838,166876,173703,263898,9789301,4161850,61.8,4161364,65.9,4013575,70.4,3752202,72.7,1014626,93.4,3723463,55.3,3723367,59,3618166,63.4,3391938,65.7,948688,87.4,283815,1262637,2168285,8726,283798,1262626,2168218,8725,283782,1262566,2063136,8682,283493,1262188,1837716,8541,31243,464108,449338,3999,1736962,46.6,1730797,47.8,1674364,49.4,1139687,60.7,666074,70.2,673469,1039955,21715,1823,,227152,19.9,166553,25,303,97538,141199,640
2022-06-09T00:00:00.000,23,OK,7551130,327400,3178380,4045350,0,190831,204005,227086,251308,1188910,6017829,6017473,5877634,5532654,1671281,155540,2431398,3427742,3149,152082,162571,176759,184131,263139,5986959,2832955,71.6,2832635,76.5,2755516,82.9,2579222,85.8,687351,95,2285577,57.8,2285522,61.7,2224186,66.9,2078481,69.2,563279,88.7,144958,863896,1276168,555,144943,863877,1276148,554,144940,863866,1214850,530,144862,863572,1069568,479,20820,286071,256217,171,869154,38,867849,39,845726,40.7,590394,53.4,354417,62.9,395916,460671,12181,386,,102769,17.4,78568,22.2,99,54183,51893,275
2022-06-09T00:00:00.000,23,AR,6429680,256000,2702820,3470860,0,213058,227250,251430,277423,1227320,4324520,4321334,4208786,3946233,1259507,124606,1849566,2346183,4165,143300,152733,164583,170269,240418,4371466,2028446,67.2,2025959,71.6,1961224,76.7,1825466,78.8,504333,95,1656070,54.9,1655277,58.5,1608175,62.9,1498060,64.6,425583,81.2,114197,671294,869181,1398,114074,671280,868532,1391,114064,671269,821813,1029,113621,670063,713391,985,15834,238772,170452,525,668821,40.4,667635,41.5,649320,43.3,458811,55.6,278895,65.5,323653,334464,10182,522,,94534,20.6,71742,25.7,71,51503,46224,81
2022-06-09T00:00:00.000,23,TX,63769535,2637800,22938680,38193055,0,219926,236140,264592,295283,1707700,47788655,47780896,45849397,42116688,10084128,1581882,17471420,28730019,5334,164812,176934,190238,195020,270046,46412130,21441578,73.9,21435227,79.4,20352846,84.4,18480003,85.6,3703619,95,17983664,62,17982155,66.6,17248082,71.6,15775404,73,3287119,88,1370252,6148882,10463275,1255,1369960,6148357,10462584,1254,1369774,6148004,9729095,1209,1368123,6143188,8262935,1158,180187,1557620,1548904,408,7019620,39,6998011,40.6,6730220,42.7,4133554,56.6,2170983,66,3034348,3882665,102339,268,,731387,17.7,495516,22.8,313,396258,381692,24
2022-06-09T00:00:00.000,23,LA,8524350,325900,3486180,4712270,0,183367,196083,217274,239370,1150350,6358128,6357500,6231599,5898477,1827018,200375,2593441,3561065,3247,136769,146239,158835,165633,246554,6325732,2851590,61.3,2851190,65.6,2777806,70.8,2604919,73.1,678906,91.6,2500554,53.8,2500387,57.5,2447872,62.4,2305469,64.7,639598,86.3,181657,965651,1352085,1161,181635,965636,1351957,1159,181624,965615,1299486,1147,181432,965051,1157863,1123,22470,304415,312495,218,1004910,40.2,1004042,41,984343,42.7,711983,55.8,421535,65.9,444492,546643,13683,92,,112086,15.7,82414,19.6,107,51490,65822,2
2022-06-09T00:00:00.000,23,NE,4131510,150500,1446980,2534030,0,213580,229079,255440,283303,1322260,3275244,3274821,3160373,2950731,904410,95518,1173352,1999111,7263,169315,181579,195397,202336,289450,3288216,1366569,70.6,1366238,75.8,1305967,80.7,1208968,82.9,310599,95,1236790,63.9,1236718,68.6,1184334,73.2,1096577,75.2,289523,92.7,88968,417930,728074,1818,88952,417907,728045,1814,88942,417884,675718,1790,88872,417696,588325,1684,7031,140429,141112,951,634019,51.3,632537,53.4,608295,55.5,389175,68.9,225276,77.8,247540,378908,6985,586,,89489,23,65145,28.9,85,34455,58947,143
2022-06-09T00:00:00.000,23,VT,1876790,72700,734120,1069970,0,300773,315456,340646,368010,1500960,1449560,1449242,1391229,1303252,428626,53700,568763,826212,885,232305,243592,252515,255548,342794,1427258,587944,94.2,587623,95,558179,95,520697,95,144726,95,510184,81.8,510170,85.8,483889,87.8,450413,88.3,128609,95,47543,180245,282125,271,47539,180244,282116,271,47527,180224,255868,270,47463,180171,222527,252,2667,62388,63397,157,313641,61.5,312135,64.5,295368,65.6,190146,75.1,105434,82,133641,175449,4533,18,,56305,29.6,40480,38.4,40,26967,31263,1
2022-06-09T00:00:00.000,23,PA,31881525,1540600,12254360,18086565,0,249036,263395,287700,313567,1332080,23600305,23595312,22848452,21531835,6896121,784566,9131105,13683181,1453,184349,194937,206185,211774,288135,23661836,10971445,85.7,10967847,90.6,10571610,95,9929019,95,2759219,95,8863888,69.2,8862473,73.2,8537501,77,8012012,78.8,2303390,95,728338,3171517,4963345,688,728281,3171390,4962115,687,728233,3171196,4637387,685,727724,3168931,4114723,634,91669,1083137,1128283,301,3843689,43.4,3832495,44.9,3699816,46.2,2549662,56.8,1485669,64.5,1675443,2106264,61898,84,,566717,22.2,415131,27.9,305,292049,295890,8
2022-06-09T00:00:00.000,23,NH,3697900,179700,1301840,2216360,0,271962,285312,308526,334816,1456650,2629673,2628968,2556694,2402107,746886,88885,980248,1560391,149,193399,202838,213312,217492,294207,2645791,1211959,89.1,1211428,93.5,1170387,95,1099531,95,314304,95,969004,71.3,968808,74.7,938241,78.3,881533,79.8,251547,95,79572,347504,541813,115,79562,347403,541728,115,79560,347401,511165,115,79528,347242,454656,107,15745,103295,132459,48,453722,46.8,452690,48.2,435044,49.4,291691,56.8,154299,61.3,192052,253814,7821,35,,67604,23.2,46798,30.3,58,31840,37536,25
2022-06-09T00:00:00.000,23,CT,9117325,347000,3529380,5240945,0,255725,269458,293544,321276,1446630,7812564,7810574,7541442,7019116,2012964,250590,2966002,4594740,1232,219129,230838,242807,247339,319394,7849471,3437588,95,3435996,95,3292366,95,3046108,95,757592,95,2848698,79.9,2848245,84.2,2727404,87.8,2519159,88.8,625680,95,231894,962410,1653934,460,231815,962202,1653769,459,231811,962080,1533056,457,231699,961869,1325239,352,22831,247615,355130,104,1491576,52.4,1488236,54.6,1423217,56.5,899129,67.4,465390,74.4,675376,798115,18055,30,,247903,27.6,172444,37.1,80,116792,138146,4
2022-06-09T00:00:00.000,23,ND,1443700,53200,553620,836880,0,189447,203924,226553,248105,1204640,1122929,1122198,1086168,1027648,311278,39811,416985,665806,327,147354,158511,170447,176605,259734,1098373,502674,66,502191,70.9,484312,76,456313,78.4,122247,95,425890,55.9,425652,60.1,411191,64.5,387338,66.6,104065,86.8,36662,146366,242848,14,36655,146362,242621,14,36654,146360,228163,14,36504,146149,204672,13,4387,48936,50736,6,184991,43.4,184712,44.9,179955,46.5,120995,60.3,72915,70.1,78799,103670,2514,8,,15715,13,11732,16.1,4,7348,9031,1
